NewDiskID,median
4193,39534.45
4194,35414.21875
4195,35721.64705882353
4196,69684.28571428571
4197,46900.51948051948
4199,61542.87755102041
4200,52636.0
4201,58616.97222222222
4202,58796.72093023256
4203,49315.26315789474
4204,58230.0
4209,68091.75
4211,27763.545454545456
4213,67897.33333333333
4214,36552.02857142857
4215,69514.5
4219,40416.25
4221,36647.75862068965
4222,42653.28571428572
4223,48067.25
4225,47307.6
4226,35734.346153846156
4227,42499.0
4228,33979.4
4229,32597.68181818182
4230,30774.0
4231,75147.23333333334
4232,60832.0
4234,62578.0
4235,52574.45901639344
4236,59537.0
4237,53432.125
4238,51968.5
4240,71118.72727272728
4243,40088.5
4244,55781.0
4246,73328.2
4247,37546.42857142857
4248,38717.5
4249,39970.53571428572
4251,34365.23684210526
4252,34652.75
4253,62224.0
4254,37396.65217391304
4255,35240.0
4256,38192.393939393936
4257,36943.5
4258,53995.09090909091
4259,82816.5
4260,46785.625
4263,56623.75
4264,63495.92307692308
4265,56936.5
4266,71404.33333333333
4267,52745.0
4268,64913.666666666664
4270,68739.0
4271,49414.666666666664
4275,51587.5
4276,47950.90909090909
4277,47920.8
4278,56914.545454545456
4279,53043.692307692305
4280,44844.166666666664
4282,52647.666666666664
4283,50686.625
4284,72330.22222222222
4286,67675.0
4287,60287.0
4288,64931.0
4289,65800.0
4291,59857.0
4292,103929.0
4293,85311.875
4294,61591.23195876289
4296,58557.09722222222
4297,73480.33333333333
4298,63365.86363636364
4299,64054.38356164384
4301,74981.0
4302,53742.24528301887
4303,57235.117647058825
4304,49089.46666666667
4305,59687.46666666667
4306,64323.545454545456
4307,71484.83333333333
4308,49882.50943396227
4309,57010.217391304344
4310,45113.333333333336
4311,51971.833333333336
4313,52791.5
4314,65377.28571428572
4315,53601.5625
4316,79274.11627906977
4317,61307.50458715596
4318,61660.02564102564
4319,77774.83333333333
4320,59368.03296703297
4321,53317.26666666667
4322,55463.996683250414
4323,53079.0
4324,49759.248
4325,42051.458333333336
4328,43999.17857142857
4329,53409.4375
4331,37865.56
4333,67891.95238095238
4334,93065.66666666667
4335,79590.3870967742
4336,77561.0
4337,77896.27272727272
4338,59119.17647058824
4339,64510.333333333336
4340,57494.76470588235
4341,76233.0
4343,64275.0
4345,60375.375
4346,61643.2
4347,54162.0
4348,54440.17283950617
4350,61453.75
4353,48777.0
4354,45449.53125
4355,39970.083333333336
4356,38853.142857142855
4357,42654.11111111111
4358,43359.71428571428
4361,28309.875
4362,37137.0
4363,53692.0
4364,52374.557692307695
4365,47730.0
4367,48352.333333333336
4368,55461.666666666664
4369,65590.58333333333
4370,68330.4
4371,61928.0
4374,55975.692307692305
4375,36792.666666666664
4376,33018.6976744186
4377,38836.35294117647
4378,43547.5
4379,54798.857142857145
4380,53982.28571428572
4381,54792.10638297872
4382,47454.692307692305
4384,51480.454545454544
4385,45528.833333333336
4386,44293.51724137931
4388,61697.0
4390,42802.5
4392,37158.45652173913
4393,42160.208333333336
4394,44576.132352941175
4395,61147.230769230766
4396,44491.333333333336
4397,53569.25
4398,45812.01298701299
4399,49820.6
4400,33797.846153846156
4402,40947.0
4404,44566.54054054054
4406,72078.66666666667
4407,50318.04347826087
4408,44124.166666666664
4409,40290.41379310345
4410,41157.08571428571
4411,53497.73333333333
4412,52796.04761904762
4413,66478.625
4414,45839.916666666664
4415,73122.0
4416,68970.0
4418,55897.0
4419,61818.88888888889
4422,56887.5
4423,53291.166666666664
4424,55724.48936170213
4425,64718.0
4426,60070.491228070176
4427,55892.444444444445
4429,40817.62857142857
4430,50363.014925373136
4431,94705.0
4432,35590.03846153846
4433,50967.34126984127
4434,55898.4
4435,61180.6
4438,46818.86666666667
4439,66848.27272727272
4441,95974.83561643836
4443,48276.0
4444,54722.72727272727
4446,22781.0
4447,49181.0
4448,39093.625
4449,47963.916666666664
4451,57882.294117647056
4453,28354.5
4455,50821.857142857145
4457,84201.14285714286
4458,51412.0
4459,35458.269230769234
4461,42066.3870967742
4463,63642.21428571428
4464,52778.0
4465,65993.58333333333
4466,54560.65359477124
4467,39865.18421052631
4468,50461.51612903226
4469,42121.0
4470,65569.33333333333
4471,52751.6
4472,59338.0
4473,47160.2
4475,62513.2
4476,54048.11111111111
4477,55747.206896551725
4478,72998.09090909091
4479,53819.1935483871
4480,52620.416666666664
4482,64841.0
4483,27064.0
4484,61370.5
4490,60089.0
4492,26512.0
4493,22153.0
4494,51244.94827586207
4495,41371.0
4496,55952.166666666664
4499,68317.5
4500,63203.833333333336
4501,46077.1
4503,52113.11538461538
4504,52892.73333333333
4505,49725.88613861386
4506,56287.666666666664
4507,56362.64705882353
4508,58758.0
4509,55679.666666666664
4510,56362.64705882353
4511,53855.64864864865
4514,51496.04347826087
4515,18033.0
4516,99422.0
4519,28607.0
4521,50820.0
4523,27184.933333333334
4526,84304.5
4527,28386.58620689655
4528,60829.833333333336
4529,51159.86666666667
4530,28566.583333333332
4531,60701.0
4532,55052.416666666664
4534,34686.0
4535,105124.28571428571
4536,55770.0
4537,116960.0
4538,83087.0
4539,58628.72619047619
4540,34129.153846153844
4541,27950.0
4543,58810.21052631579
4544,28293.130434782608
4546,28389.0
4547,44211.0
4548,61644.0
4549,49852.8125
4550,48382.6875
4551,52509.0
4552,86460.2
4556,42546.52380952381
4557,61429.0
4558,37105.53846153846
4559,39137.25
4562,79929.0
4566,63803.77777777778
4567,59537.0
4568,61042.28571428572
4569,55797.333333333336
4572,35900.57142857143
4573,60496.71428571428
4574,60911.857142857145
4576,36411.833333333336
4577,35269.666666666664
4578,35693.6
4579,29824.51724137931
4580,40561.333333333336
4583,43011.333333333336
4585,48096.57142857143
4586,27283.166666666668
4587,37677.0
4590,33807.89189189189
4591,57338.38888888889
4592,56377.318181818184
4593,58262.142857142855
4594,57413.391304347824
4596,61329.4
4598,44865.333333333336
4600,56140.791666666664
4601,60105.2
4602,52704.25
4603,57033.53333333333
4604,52010.65
4605,47908.5
4606,25837.8
4607,26778.0
4610,55703.7
4611,50280.1875
4612,39216.26666666667
4613,39885.94174757282
4614,47777.395348837206
4615,60796.48717948718
4618,43514.35294117647
4619,44139.7
4620,33960.15789473684
4621,34623.07142857143
4623,58472.48
4624,84667.0
4625,91633.4
4626,72968.66666666667
4627,70116.66666666667
4628,70583.81818181818
4629,52378.97619047619
4630,51808.0
4631,67877.53333333334
4632,42591.5
4633,64720.0
4634,50972.75
4635,58690.454545454544
4636,48753.21428571428
4637,54327.5
4638,49161.083333333336
4639,41429.0
4640,47737.07692307692
4641,48373.14705882353
4642,49681.833333333336
4643,54117.333333333336
4644,44179.30136986302
4645,59924.3
4646,55682.153846153844
4647,51180.0
4648,50996.25
4651,64016.4375
4653,66002.0
4654,58707.5
4655,59578.0
4656,58196.0
4658,63732.75
4660,76068.81818181818
4661,68979.79487179487
4662,97798.5
4663,58392.433628318584
4664,61049.77777777778
4665,53765.0
4666,55921.07692307692
4667,55426.217391304344
4668,58468.892857142855
4669,58697.181818181816
4670,57219.398230088496
4671,54937.69047619047
4672,53483.489795918365
4673,58232.4
4674,52523.454545454544
4675,56612.36363636364
4676,41422.78431372549
4677,41723.275
4679,47153.6
4680,51036.5
4681,57085.08571428571
4682,57393.75925925926
4683,61027.0
4684,74537.875
4685,64667.142857142855
4686,78195.97727272728
4687,69277.51572327044
4688,67353.625
4689,54167.705882352944
4690,57076.46082949309
4691,49375.05737704918
4692,44509.47619047619
4693,53556.29473684211
4694,49355.2
4695,48256.73333333333
4696,48591.25
4697,55161.065217391304
4698,51712.583333333336
4699,47837.9
4700,54180.0
4702,56295.4
4703,56847.444444444445
4704,50908.36363636364
4705,51905.083333333336
4706,51454.555555555555
4708,47251.01612903226
4709,78125.33333333333
4710,71761.17322834645
4712,66960.33333333333
4713,67487.18181818182
4714,76164.5
4715,53286.64179104478
4716,58829.666666666664
4717,52787.57692307692
4718,53272.2
4719,57182.77777777778
4720,60891.8
4721,57338.38888888889
4723,44539.916666666664
4724,46685.84210526316
4725,42620.8275862069
4726,45121.17391304348
4727,48579.3870967742
4728,45549.166666666664
4729,39275.642857142855
4730,40072.333333333336
4733,57214.78048780488
4734,59700.125
4735,62347.2
4737,39368.78125
4738,36788.46153846154
4739,47083.0
4740,52216.4
4741,56206.36842105263
4742,40631.27777777778
4743,63147.5
4744,49806.625
4745,55751.75
4746,45501.529411764706
4747,51544.42857142857
4750,76515.72727272728
4751,52030.0
4752,57528.47619047619
4753,42924.29268292683
4754,49452.583333333336
4755,68422.0
4756,57693.0
4758,59411.333333333336
4760,94564.5945945946
4761,36528.242424242424
4763,71351.28571428571
4764,71367.825
4765,62967.0
4766,43638.25
4767,77031.0
4768,37437.66292134832
4769,86837.87755102041
4770,54088.4358974359
4771,55254.0
4773,58317.25
4774,54043.666666666664
4775,46804.0
4776,39649.5
4777,50779.77777777778
4778,56031.253731343284
4779,36155.891304347824
4780,59926.0
4781,66000.45454545454
4782,62869.555555555555
4783,60542.666666666664
4784,24545.0
4786,69064.54794520549
4788,44800.8487394958
4789,74354.0
4790,69132.14285714286
4791,38010.114285714284
4792,50497.0
4793,51891.0
4794,55130.98765432099
4795,60634.5
4796,57276.0
4797,55800.529411764706
4798,71279.72972972973
4799,44979.10526315789
4800,53536.0
4801,66121.875
4802,47834.5
4803,57221.0
4804,40997.833333333336
4805,66969.0
4806,60053.63157894737
4807,54049.030303030304
4808,62663.085106382976
4809,53700.02597402597
4811,56823.625
4813,49044.0
4814,47264.13533834586
4815,61051.11111111111
4816,50808.53164556962
4817,78586.83050847458
4818,75130.0
4819,85640.70491803279
4820,82088.4
4821,58134.0
4822,58905.46296296296
4823,54991.666666666664
4824,45925.333333333336
4825,21316.333333333332
4827,101007.66666666667
4828,51348.21978021978
4829,49762.94285714286
4830,60304.09090909091
4831,43700.42857142857
4832,36124.0
4833,40015.666666666664
4834,35366.0
4836,53019.114503816796
4837,51760.27868852459
4838,51367.41139240506
4839,70963.8
4840,61278.705882352944
4842,49825.57142857143
4843,51981.8
4844,56829.230769230766
4848,74859.25
4849,30292.1
4850,51893.36363636364
4851,37143.0
4854,27155.6
4855,61588.0
4857,66005.55555555556
4858,52203.142857142855
4859,50287.9
4860,59334.4
4861,47600.9
4862,61530.75
4863,71831.0
4864,63043.31221719457
4865,53298.36842105263
4866,62532.7
4869,54888.54913294798
4870,38794.5
4871,49149.666666666664
4874,76435.62790697675
4875,76288.77777777778
4876,63349.18965517241
4877,24628.0
4878,73004.578125
4879,55975.72093023256
4880,54093.6
4881,90473.0
4882,53785.583333333336
4883,66590.4
4885,41797.46931407942
4886,46151.45
4887,79153.0
4888,72885.75
4891,153062.0
4892,47330.71875
4901,58253.12
4902,68171.4
4903,30168.0
4904,55516.5
4905,61608.57142857143
4906,51458.01111111111
4907,49818.875
4908,63686.5
4909,51066.574468085106
4911,54236.555555555555
4912,49535.416666666664
4914,59059.730769230766
4915,51483.046875
4917,64254.71428571428
4918,55973.142857142855
4919,30336.0
4920,29158.2
4922,65099.5
4923,27896.333333333332
4924,31490.042105263157
4925,58824.0
4926,25771.75
4927,28529.272727272728
4928,27885.09756097561
4929,27942.900662251657
4930,55391.333333333336
4931,28790.9375
4932,24006.0
4933,78390.38461538461
4936,61580.4
4937,41599.61111111111
4939,58569.625
4941,55455.0
4942,47553.875
4943,69149.0
4947,67745.44444444444
4948,88853.0
4949,29985.521739130436
4950,25623.333333333332
4951,30853.69230769231
4954,56728.0
4955,31216.5
4956,55384.6
4957,59589.0
4959,48833.882352941175
4961,48137.666666666664
4962,83092.62790697675
4964,61659.1
4965,57064.03333333333
4966,41115.88888888889
4967,41661.75714285715
4968,61285.260869565216
4969,48318.57894736842
4971,65667.08333333333
4973,56073.0
4974,51308.391304347824
4975,58121.0
4976,56183.88888888889
4978,77853.0
4982,72012.0
4983,59528.22222222222
4985,35282.5
4986,42385.95
4987,35461.77777777778
4989,45091.0
4990,26385.0
4991,78664.75
4992,68158.5
4993,69658.0
4994,58407.5
4995,49967.5625
4996,52132.6
4997,75076.0
4998,55415.46153846154
4999,57928.0
5000,56904.4
5002,49638.75
5003,32817.0
5005,60305.90909090909
5006,45967.30263157895
5007,57057.01754385965
5008,49396.54666666667
5009,66283.8
5010,59360.28571428572
5011,55982.0
5012,59823.769230769234
5013,82859.0
5014,46662.0
5015,59210.333333333336
5016,49182.0
5017,44558.4
5018,52648.0
5019,47167.75
5020,48805.21875
5021,47061.2
5023,57846.96296296296
5024,58621.0
5026,53988.5
5027,63637.0
5029,53889.8085106383
5030,60430.75
5031,45741.333333333336
5032,62378.0
5033,58360.6
5034,60919.2
5035,69325.0
5036,57476.4
5038,71970.2
5039,58065.0
5040,49014.5
5041,58826.470588235294
5042,54483.0
5043,76490.0625
5044,67069.64814814815
5045,66779.82926829268
5046,69451.79365079365
5047,79977.63829787234
5048,56937.34210526316
5049,54381.65625
5050,55105.51063829787
5051,57920.21428571428
5052,53490.75
5053,56347.97142857143
5054,53641.2
5055,66674.9
5056,50842.145833333336
5057,53038.0
5058,56530.137931034486
5059,77919.0
5060,57754.7
5061,66137.6875
5062,54910.84090909091
5063,57915.46153846154
5064,61990.82608695652
5065,73577.19277108433
5067,61286.5
5068,76981.27131782945
5069,73424.79166666667
5070,46679.776190476194
5071,52465.9
5072,53683.948795180724
5073,61541.64705882353
5074,51401.46551724138
5075,45345.70142180095
5076,56908.22727272727
5077,44850.796875
5078,54050.375
5080,72418.08333333333
5081,58208.0
5082,60386.41176470588
5083,58673.63636363636
5084,52655.545454545456
5085,57708.88888888889
5086,31454.0
5087,37256.7
5088,48735.04761904762
5089,75991.5
5090,86265.42857142857
5091,47904.45714285714
5092,55339.0
5093,89880.85714285714
5094,65384.68965517241
5096,63238.4
5097,71580.0
5098,70027.92307692308
5099,68128.5
5100,51787.71428571428
5103,62182.0
5104,57353.5
5105,54549.0
5106,53057.0
5107,59020.192307692305
5108,48788.25925925926
5109,58727.724137931036
5110,45355.444444444445
5112,46021.365853658535
5113,46647.52564102564
5114,43861.0
5115,45148.75
5116,45937.28571428572
5117,43184.333333333336
5118,42345.0
5119,42242.725
5120,47137.011494252874
5121,44393.1
5122,50840.88888888889
5123,54668.60240963855
5124,49119.555555555555
5126,58025.0
5127,56010.0
5128,50145.408
5129,69396.84
5131,59724.153846153844
5132,50568.13888888889
5133,55205.09090909091
5134,63363.91428571429
5138,57005.88888888889
5142,49823.666666666664
5144,49318.0
5146,52578.0
5147,57169.75
5149,59144.1
5150,57740.307692307695
5151,41259.5
5153,55117.833333333336
5154,20225.0
5155,49029.333333333336
5157,61413.5
5159,25471.8
5160,59143.0
5161,59935.0
5162,59044.72727272727
5163,50117.329113924054
5164,57874.26666666667
5165,56118.21245421245
5166,39009.23846153846
5167,46459.769230769234
5168,35586.22222222222
5169,58881.28
5170,50719.5
5171,51433.42105263158
5172,59696.2
5173,58946.166666666664
5174,60276.46666666667
5175,58564.625
5176,49439.22222222222
5177,72354.38461538461
5179,77709.0
5180,55208.291666666664
5181,64598.88
5182,47087.39896373057
5183,67313.55555555556
5184,58931.11538461538
5185,50059.496402877696
5186,53289.666666666664
5187,73431.05555555556
5189,70427.23255813954
5191,57590.0
5192,57678.9375
5193,61414.21052631579
5197,53193.42857142857
5198,46967.30357142857
5201,64867.857142857145
5202,58939.27777777778
5203,51803.0
5204,75982.85714285714
5205,43694.59701492537
5206,53331.7
5207,57638.05882352941
5210,48691.545454545456
5211,56737.5
5212,76183.33333333333
5213,50483.28571428572
5214,52465.0
5216,80946.3125
5217,64815.8
5218,48656.94117647059
5219,63266.25581395349
5220,48956.20444444445
5221,41459.425
5222,49307.48888888889
5223,51017.0
5224,59914.71212121212
5225,57586.7323943662
5226,45692.60344827586
5227,79366.0
5228,57104.5
5230,39944.78947368421
5232,53082.857142857145
5234,59223.0
5235,49188.991596638654
5236,54247.57142857143
5237,61848.567901234564
5238,45665.45070422535
5239,42130.71527777778
5240,39565.71428571428
5241,59131.0
5242,70235.52173913043
5243,56190.8
5244,98222.1
5245,67733.0
5246,78918.0
5248,60499.28571428572
5249,64160.13333333333
5250,60186.25925925926
5251,47591.0
5252,35233.8
5253,25908.0
5254,70934.9
5255,76993.0
5256,41270.206896551725
5257,79051.31578947368
5258,48308.46913580247
5259,52547.857142857145
5260,60172.0
5261,47659.25
5262,72106.33333333333
5263,53919.05263157895
5264,29527.0
5265,44995.0
5267,44888.142857142855
5268,71553.5
5269,48980.333333333336
5270,16536.4
5271,57183.470588235294
5273,27070.057142857142
5274,57664.625
5276,59506.5
5278,53670.454545454544
5279,45625.59090909091
5280,42860.333333333336
5281,64403.63636363636
5282,49380.89473684211
5283,66794.15384615384
5284,49331.444444444445
5285,74323.03333333334
5286,61136.07142857143
5287,52492.83720930233
5289,28191.4
5290,38566.5625
5292,38590.029411764706
5294,35952.36363636364
5295,42278.11494252874
5296,64515.0
5297,53272.0
5299,45981.05405405405
5300,52947.90909090909
5301,45803.0
5302,51808.666666666664
5303,51322.25
5304,50541.444444444445
5305,65022.8
5306,52947.90909090909
5307,53263.066666666666
5308,44553.28571428572
5309,52454.78571428572
5310,58032.0
5311,61225.0
5312,71766.375
5313,47159.083333333336
5314,53878.0
5315,58464.05128205128
5316,60599.0
5318,53545.0
5319,41901.0
5321,63519.555555555555
5322,57024.454545454544
5323,78453.11111111111
5325,44875.666666666664
5327,17399.0
5330,35205.333333333336
5333,87768.0
5335,56211.23684210526
5338,34272.5
5340,22381.0
5341,23450.0
5342,53142.0
5343,57617.5
5344,52597.333333333336
5345,53502.290322580644
5347,49445.0
5348,28124.333333333332
5349,61448.333333333336
5350,15670.0
5351,41294.333333333336
5353,27458.285714285714
5354,57635.125
5355,25229.666666666668
5356,28358.928571428572
5357,26235.5
5358,31850.933333333334
5360,26484.0
5361,52632.0
5362,31945.823529411766
5364,16104.130434782608
5365,28428.6
5368,57775.0
5369,28575.404761904763
5373,67369.0
5374,29847.235294117647
5377,35022.107142857145
5378,43835.36363636364
5380,34697.9
5381,21982.504504504504
5383,28504.972222222223
5384,50024.95348837209
5385,73096.0
5386,56636.755102040814
5389,52796.11111111111
5390,53787.5
5391,36010.5
5392,59910.41176470588
5393,55036.93548387097
5394,41725.40331491713
5395,68637.9
5396,40140.283854166664
5397,54132.555555555555
5398,51526.55
5399,34960.396694214876
5400,33437.37209302326
5401,24139.9
5402,44296.8
5403,31035.0
5404,40426.0
5405,44361.75
5406,52335.055555555555
5408,73914.0
5409,55476.142857142855
5411,53080.875
5412,61396.0
5414,64229.2
5418,56633.11538461538
5420,51852.0
5422,45890.357142857145
5423,61003.510204081635
5424,61003.510204081635
5425,47476.0
5426,79158.4
5427,46352.73626373626
5428,54725.75
5429,34571.25396825397
5430,51204.25490196078
5431,48781.0
5432,43323.69411764706
5433,58552.126582278484
5435,56567.6
5436,38685.608695652176
5437,43841.836734693876
5438,58167.74074074074
5439,45395.30935251799
5440,44221.89473684211
5441,53082.60810810811
5443,64118.75
5444,83276.83333333333
5445,53751.914893617024
5447,66252.5
5448,44510.8
5449,79079.2
5450,51706.3
5452,52715.8
5453,54169.72972972973
5454,51524.878787878784
5455,72873.84782608696
5458,61117.0
5459,59483.0
5460,56643.6
5461,55234.555555555555
5462,59899.391304347824
5463,52125.0
5464,64065.0
5466,59098.0
5467,68426.3
5468,70609.90163934426
5469,68553.72881355933
5470,60035.545454545456
5471,55619.5
5472,66526.6875
5473,58680.77777777778
5474,66565.0
5475,53450.27272727273
5476,54665.11111111111
5477,54701.5
5478,64383.153846153844
5479,32097.0
5480,53906.944444444445
5481,61095.13636363636
5482,52403.77272727273
5483,58367.46511627907
5484,61939.84210526316
5487,59969.5
5488,60860.49038461538
5489,60394.0
5490,57544.0
5491,58832.44827586207
5492,61574.454545454544
5493,53437.84
5494,53173.168831168834
5495,49605.454545454544
5496,46415.20058139535
5497,48317.8431372549
5498,50241.56947368421
5499,47617.73333333333
5500,50157.976
5501,43274.5
5502,52741.1
5503,55161.065217391304
5504,52726.833333333336
5505,58328.5
5506,38468.4
5507,39095.97959183674
5508,42146.40366972477
5509,46560.0
5510,69526.28571428571
5512,61798.0
5513,70070.27272727272
5515,74961.5
5516,58241.625
5519,52144.71428571428
5520,40998.75675675676
5521,40779.9587628866
5522,48403.5
5523,43127.1375
5524,49337.958333333336
5525,44005.94117647059
5526,40940.17647058824
5527,53019.63157894737
5529,52521.17730496454
5530,53549.556521739134
5531,57513.71428571428
5532,50145.53879310345
5533,67521.0
5534,72887.57142857143
5535,44253.1
5536,56890.666666666664
5537,52520.58278145696
5538,70475.35714285714
5539,63092.0
5540,57382.55737704918
5541,51595.597701149425
5545,52963.166666666664
5546,54660.5
5547,64231.307692307695
5549,123223.14285714286
5550,48041.58823529412
5552,79732.0
5553,65128.142857142855
5554,58260.0
5555,54782.6
5556,32757.472972972973
5558,36811.4
5559,39537.260869565216
5560,45061.07594936709
5561,54995.166666666664
5562,67570.41025641025
5563,51973.0
5565,62849.88888888889
5566,45203.3
5567,55553.205555555556
5568,36888.692307692305
5569,67148.6
5570,61786.0
5571,52959.857142857145
5573,46123.0
5574,63704.666666666664
5575,58617.181818181816
5576,72757.88888888889
5577,53666.256410256414
5578,55414.03703703704
5579,82017.0
5580,65672.0
5582,40546.0
5584,51235.5625
5585,57707.92307692308
5587,56547.444444444445
5588,45311.698113207545
5589,47444.73333333333
5590,48947.95918367347
5592,45630.59349593496
5593,67901.0
5595,51997.42307692308
5596,58214.857142857145
5598,53500.28571428572
5599,48196.0
5601,54064.833333333336
5602,56962.6
5603,37015.301886792455
5604,53727.25
5605,63011.0
5606,53463.46666666667
5607,62322.857142857145
5608,57951.450980392154
5609,54569.666666666664
5610,52210.0
5611,48890.42857142857
5612,59547.5
5613,74437.69767441861
5614,50548.592
5615,70566.16666666667
5616,63701.166666666664
5617,69286.66666666667
5618,62653.47826086957
5619,67034.38888888889
5620,76182.0
5621,50590.6375
5622,66666.55882352941
5623,93950.0
5624,57005.470588235294
5628,49797.0
5629,50638.519230769234
5630,52131.90476190476
5632,50221.1
5633,51663.333333333336
5634,64345.333333333336
5635,87794.35849056604
5636,62656.5
5637,54778.7037037037
5638,69740.44444444444
5639,64819.45714285714
5640,44234.34782608696
5641,39444.32407407407
5642,48246.07894736842
5643,67986.6
5645,27249.51724137931
5646,64063.0
5647,85921.36363636363
5648,77273.0
5649,50399.96296296296
5651,51822.666666666664
5652,63604.5
5653,63860.42857142857
5654,69824.5
5655,80655.14285714286
5657,45450.153846153844
5658,45728.137931034486
5660,82598.875
5663,75586.23076923077
5664,58987.5
5665,26235.14285714286
5666,27649.61111111111
5669,29136.196319018403
5670,58869.916666666664
5671,56667.0
5672,37989.39344262295
5673,45916.565217391304
5674,82937.41176470589
5678,25650.25
5682,66645.15789473684
5683,61092.5
5684,63971.0
5685,39720.6
5686,57562.57142857143
5687,75813.08695652174
5688,54625.25
5691,46173.85909090909
5692,48916.2
5695,36335.0
5696,60696.458333333336
5697,55745.959641255606
5699,55099.72727272727
5700,40458.05405405405
5701,76861.0
5702,51419.2
5703,64058.5
5704,60539.73333333333
5705,75729.43478260869
5707,68168.0
5708,39586.84444444445
5709,58664.4
5711,59937.833333333336
5713,54833.75
5714,51598.117647058825
5715,54835.0
5716,46928.875
5717,62901.357142857145
5718,62877.913513513515
5719,59936.77777777778
5722,100343.21739130435
5723,50489.5
5724,26786.0
5725,63260.5
5726,66960.0
5727,75596.21739130435
5729,62604.0
5730,19715.0
5731,24391.0
5732,24613.666666666668
5733,42871.0
5735,81086.0
5737,55476.36363636364
5738,56727.82
5739,57339.72727272727
5741,49358.90909090909
5742,51781.51162790698
5743,47918.0
5744,87915.28888888888
5745,57195.0
5746,50509.71875
5748,69257.6
5749,77804.54545454546
5750,76246.0
5752,50006.333333333336
5753,71222.5
5754,54981.066666666666
5756,56295.9
5758,44811.44329896907
5759,60566.125
5761,55451.10810810811
5763,49588.12
5764,37679.15294117647
5765,62573.45161290323
5767,64247.5
5768,45615.21428571428
5769,67250.0
5770,34807.0
5771,53741.22727272727
5772,48489.313725490196
5773,44481.76190476191
5774,41168.00769230769
5775,79175.92307692308
5776,91513.21052631579
5777,59792.9375
5778,64260.875
5779,73647.0
5780,78146.0
5781,65590.58333333333
5782,99273.0
5783,53036.25
5785,99164.0
5786,99155.72727272728
5787,65565.5
5788,69157.0
5793,46708.48717948718
5794,55408.230769230766
5795,64060.086956521736
5796,50186.0
5798,22378.0
5799,34619.675
5801,58036.72222222222
5805,66849.0
5806,72104.0
5808,46424.625
5809,83502.77777777778
5810,53513.6
5811,48926.242424242424
5812,51087.77777777778
5813,63529.0
5814,59747.95081967213
5815,46917.98484848485
5816,54967.175
5818,63460.2
5819,29913.666666666668
5820,30133.157894736843
5821,29990.565217391304
5822,51830.0
5823,27904.625
5825,64709.2
5826,67004.66666666667
5828,28838.909090909092
5829,29373.916666666668
5830,50849.5
5831,27613.3
5832,19269.0
5833,31704.15625
5834,37071.21428571428
5835,58288.34285714286
5837,60577.0
5838,56048.71111111111
5839,31292.833333333332
5840,85067.2
5841,30547.272727272728
5842,35532.444444444445
5843,39905.444444444445
5845,30648.973684210527
5846,18344.478260869564
5847,70684.0
5848,30217.0
5849,57479.0
5850,50041.5625
5851,30309.5
5852,80616.42857142857
5853,46254.14736842105
5854,46516.54285714286
5856,60581.0
5857,65929.5
5858,84289.83333333333
5859,50833.6
5860,41948.5
5861,52196.8
5863,49954.953125
5864,51977.59756097561
5865,48260.28571428572
5866,34695.0
5867,30137.9
5868,81795.33333333333
5870,50075.357142857145
5871,32821.4
5872,33457.833333333336
5875,40345.42105263158
5876,54639.97368421053
5877,50558.71621621621
5878,60299.0
5879,69630.75
5880,47416.0
5881,51563.2
5882,55204.125
5886,53638.8
5889,55710.642857142855
5890,67570.375
5891,59543.31034482759
5892,66033.52830188679
5893,67890.33333333333
5894,62335.333333333336
5895,60463.0
5896,59691.3
5897,82665.0
5898,65030.0
5899,69236.0
5900,66335.0
5901,52463.375
5902,55051.666666666664
5903,54762.58823529412
5904,53523.228070175435
5905,50520.40909090909
5906,48370.89189189189
5907,72888.6872246696
5908,76917.83333333333
5909,60605.40909090909
5910,59414.0
5911,56766.567164179105
5912,53884.208333333336
5913,50186.805555555555
5914,60770.97816593887
5915,51283.166666666664
5916,48152.58620689655
5919,54945.02105263158
5920,56494.244897959186
5921,50431.33187772926
5922,45431.661016949154
5924,55725.4
5925,62506.380952380954
5929,48158.333333333336
5930,69654.46666666666
5931,79647.27272727272
5932,89343.71428571429
5933,76173.05882352941
5934,76631.0
5935,61271.36842105263
5936,69067.14285714286
5937,61785.76
5938,60549.92857142857
5939,47949.8
5940,82051.47826086957
5942,61987.25
5943,68682.88888888889
5945,48508.0
5946,43932.01960784314
5947,43086.62962962963
5948,41655.944444444445
5949,46353.75
5951,45715.91780821918
5953,43854.65714285714
5955,44691.0
5956,44708.0
5957,43150.90909090909
5958,43139.444444444445
5959,50000.0
5960,44073.41935483871
5961,52552.42857142857
5962,51139.875
5963,72500.0
5964,49395.42857142857
5965,58820.71428571428
5966,49594.608695652176
5968,56273.0
5969,73845.5
5970,53744.22727272727
5972,52850.0
5973,83611.1875
5974,60944.76470588235
5975,58321.4
5977,51144.75
5978,45311.0625
5979,71088.25
5980,50507.444444444445
5981,65679.66666666667
5982,105185.3111111111
5983,75660.5
5984,47615.47826086957
5985,48509.57142857143
5986,43299.0
5987,72984.44444444444
5988,78862.95
5989,57582.11607142857
5990,92025.75
5991,73344.66666666667
5992,58749.52631578947
5993,47546.72173913044
5994,50999.0
5995,70154.8
5997,31595.285714285714
5998,26965.666666666668
5999,82927.75
6000,79184.0
6001,21840.41875
6003,56486.681818181816
6004,53927.07692307692
6005,45658.36184210526
6006,55416.86363636364
6007,131919.0
6009,57904.708333333336
